,ID,Matrix,Price
0,672.0,"[8.98412142e-01 8.98412142e-01 8.98412142e-01 5.00000000e-01
 8.98412142e-01 5.00000000e-01 8.98412142e-01 8.98412142e-01
 8.98412142e-01 5.00000000e-01 6.72000000e+02]",0.5
