,ID,Matrix,Price
0,214.0,"[2.50000000e-01 3.94234977e-08 5.00000000e-01 5.00000000e-01
 3.94234977e-08 5.00000000e-01 2.50000000e-01 2.50000000e-01
 3.94234977e-08 8.00000000e-01 2.14000000e+02]",0.8
