,ID,Matrix
0,729.0,"[4.44445218e-01 4.44445218e-01 5.00000000e-01 4.44445218e-01
 3.12653603e-01 3.88889664e-01 3.33334107e-01 5.00000000e-01
 3.88889663e-01 7.29000000e+02]"
