,ID,Matrix
0,578.0,"[2.5000000e-01 3.6690284e-01 5.0000000e-01 5.0000000e-01 2.5000000e-01
 5.0000000e-01 2.5000000e-01 4.9190284e-01 2.4190284e-01 5.7800000e+02]"
