,ID,Matrix,Price
0,664.0,"[1.26034953e-01 3.75000000e-01 3.75000000e-01 3.75000000e-01
 3.75000000e-01 3.75000000e-01 3.75000000e-01 3.75000000e-01
 2.51034189e-01 5.00000000e-01 6.64000000e+02]",0.5
