,ID,Matrix,Price
0,669.0,"[2.71137488e-01 3.50000000e-01 3.50257317e-01 4.33333333e-01
 1.85353451e-01 3.44756343e-01 3.00257317e-01 3.16923984e-01
 3.00257317e-01 8.00000000e-01 6.69000000e+02]",0.8
