,ID,Matrix
0,144.0,"[5.00000000e-01 5.00000000e-01 5.00000000e-01 5.34285284e-04
 5.00000000e-01 5.00000000e-01 5.00000000e-01 5.00000000e-01
 5.34285284e-04 1.44000000e+02]"
