,ID,Matrix
0,758.0,"[3.73071780e-01 4.10069643e-01 4.80000000e-01 4.80000000e-01
 3.71223204e-01 4.30000000e-01 4.40000000e-01 3.70089666e-01
 3.80035197e-01 7.58000000e+02]"
