,ID,Matrix
0,596.0,"[1.82830848e-02 1.25000000e-01 3.39285714e-01 3.57142857e-01
 7.14285717e-02 1.60714286e-01 1.07142857e-01 1.25000000e-01
 8.92857146e-02 5.96000000e+02]"
