,ID,Matrix
0,253.0,"[5.0000000e-01 5.0000000e-01 5.0000000e-01 5.0000000e-01 2.5313085e-14
 5.0000000e-01 5.0000000e-01 5.0000000e-01 2.5313085e-14 2.5300000e+02]"
