,ID,Matrix,Price
0,659.0,"[5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01
 5.000000e-01 5.000000e-01 5.000000e-01 1.271783e-05 3.000000e-01
 6.590000e+02]",0.3
