,ID,Matrix
0,141.0,"[5.00000000e-01 5.00000000e-01 5.00000000e-01 5.00000000e-01
 2.90454718e-02 5.00000000e-01 5.00000000e-01 5.00000000e-01
 5.00000000e-01 1.41000000e+02]"
