,ID,Matrix,Price
0,249.0,"[2.03994191e-01 2.96052646e-01 3.36799038e-01 3.42105280e-01
 1.79030862e-01 3.48684225e-01 3.09210735e-01 3.22368421e-01
 2.43464197e-01 2.00000000e-01 2.49000000e+02]",0.2
