,ID,Matrix,Price
0,657.0,"[1.17655849e-01 1.86302430e-01 2.84322492e-01 4.21685837e-01
 2.15695041e-01 3.52949943e-01 3.82352941e-01 2.84322516e-01
 1.56871511e-01 7.00000000e-01 6.57000000e+02]",0.7
