,ID,Matrix
0,257.0,"[1.81851175e-01 3.63669321e-01 4.09090945e-01 2.72728090e-01
 2.27272763e-01 4.09090909e-01 3.18181818e-01 3.18181818e-01
 2.27306465e-01 2.57000000e+02]"
