,ID,Matrix,Price
0,768.0,"[2.27445647e-01 3.75000002e-01 3.66666669e-01 3.91666667e-01
 2.33333371e-01 4.16666671e-01 3.66666702e-01 3.00000002e-01
 2.20279036e-01 5.00000000e-01 7.68000000e+02]",0.5
