,ID,Matrix
0,581.0,"[3.75026499e-01 4.37526499e-01 5.00000000e-01 4.37526499e-01
 3.13129494e-01 4.37500000e-01 4.37500000e-01 4.37500000e-01
 3.75026499e-01 5.81000000e+02]"
