,ID,Matrix,Price
0,268.0,"[3.75000000e-01 3.75000000e-01 5.00000000e-01 3.75000000e-01
 2.87249529e-01 5.00000000e-01 4.12249529e-01 5.00000000e-01
 4.12249529e-01 2.00000000e-01 2.68000000e+02]",0.2
