,ID,Matrix,Price
0,769.0,"[3.11079958e-01 4.21417264e-01 4.36559246e-01 4.56999593e-01
 3.87112700e-01 4.48803339e-01 4.62801873e-01 4.29424909e-01
 3.68548205e-01 7.00000000e-01 7.69000000e+02]",0.7
