,ID,Matrix
0,558.0,"[2.99980435e-01 3.99980435e-01 4.00000000e-01 5.00000000e-01
 2.99980435e-01 3.00000000e-01 3.00000000e-01 4.00000000e-01
 3.00000000e-01 5.58000000e+02]"
