,ID,Matrix,Price
0,240.0,"[3.35881336e-01 4.14828984e-01 4.37404441e-01 4.27327602e-01
 3.86133241e-01 4.53368483e-01 4.35287274e-01 4.00336468e-01
 3.44699177e-01 2.00000000e-01 2.40000000e+02]",0.2
