,ID,Matrix
0,219.0,"[8.44186864e-02 1.87500000e-01 3.12698445e-01 2.50886817e-01
 1.66666667e-01 1.87500000e-01 1.46031870e-01 1.87698445e-01
 1.45833333e-01 2.19000000e+02]"
