,ID,Matrix
0,770.0,"[2.75805770e-01 3.64361469e-01 3.85428592e-01 4.32211377e-01
 2.96661467e-01 4.16444423e-01 4.27083336e-01 3.74777762e-01
 2.87516387e-01 7.70000000e+02]"
