,ID,Matrix
0,218.0,"[1.74689026e-01 2.96296297e-01 3.43249500e-01 2.96296297e-01
 2.11754562e-01 3.14814816e-01 3.61545661e-01 2.20550773e-01
 1.64772859e-01 2.18000000e+02]"
