,ID,Matrix
0,616.0,"[3.00000009e-01 3.60000019e-01 4.20294112e-01 3.60000103e-01
 3.60000001e-01 4.40000000e-01 4.40000000e-01 4.00000000e-01
 3.20000074e-01 6.16000000e+02]"
