,ID,Matrix
0,602.0,"[1.66668755e-01 1.81827380e-01 4.13043478e-01 3.98550900e-01
 1.60089243e-01 3.04347826e-01 2.53624182e-01 2.24638520e-01
 1.73914038e-01 6.02000000e+02]"
