,ID,Matrix,Price
0,668.0,"[4.66994154e-01 4.00000000e-01 5.00000000e-01 5.00000000e-01
 4.00000000e-01 5.66994154e-01 4.00000000e-01 4.00000000e-01
 4.00000000e-01 9.00000000e-01 6.68000000e+02]",0.9
