,ID,Matrix
0,742.0,"[1.69263831e-01 1.97514487e-01 3.94309082e-01 4.51303340e-01
 2.06705323e-01 2.56097561e-01 2.96747968e-01 2.44683864e-01
 2.15161849e-01 7.42000000e+02]"
