,ID,Matrix,Price
0,262.0,"[1.95653165e-01 3.35447666e-01 3.26153774e-01 2.82675531e-01
 1.59263666e-01 4.34782609e-01 3.69565217e-01 3.26087924e-01
 2.17392290e-01 3.00000000e-01 2.62000000e+02]",0.3
