,ID,Matrix
0,433.0,"[5.0000000e-01 5.0000000e-01 5.0000000e-01 5.0000000e-01 5.0000000e-01
 8.7518881e-12 5.0000000e-01 5.0000000e-01 5.0000000e-01 4.3300000e+02]"
