,ID,Matrix,Price
0,663.0,"[2.50e-01 5.00e-01 5.00e-01 5.00e-01 2.50e-01 5.00e-01 2.50e-01 2.50e-01
 2.50e-01 3.00e-01 6.63e+02]",0.3
