,ID,Matrix
0,167.0,"[2.50000000e-01 3.75000000e-01 5.00000000e-01 5.00000000e-01
 2.50000000e-01 5.00000000e-01 3.75000000e-01 2.50000001e-01
 1.25000001e-01 1.67000000e+02]"
