,ID,Matrix
0,644.0,"[1.67117650e-01 5.00000000e-01 5.00000000e-01 5.00000000e-01
 3.33333333e-01 5.00000000e-01 3.33333333e-01 3.33333333e-01
 1.67117650e-01 6.44000000e+02]"
