,ID,Matrix
0,632.0,"[1.35953711e-01 3.09623143e-01 3.05084746e-01 4.32203372e-01
 1.87412292e-01 3.00847458e-01 3.30509223e-01 2.24588951e-01
 1.36602893e-01 6.32000000e+02]"
