,ID,Matrix,Price
0,211.0,"[2.50e-01 2.50e-01 2.50e-01 5.00e-01 2.50e-01 2.50e-01 2.50e-01 2.50e-01
 2.50e-01 2.00e-01 2.11e+02]",0.2
